time,temperature,dwpt,humidity,precipitation,snow,wdir,windspeed,wpgt,pres,tsun,cloudcover,location
2023-03-12 10:00:00,0.6,-6.7,58.0,0.0,,360.0,18.4,,1014.7,,2.0,Boston
2023-03-12 11:00:00,0.6,-6.1,61.0,0.0,,350.0,18.4,,1016.1,,2.0,Boston
2023-03-12 12:00:00,2.2,-5.0,59.0,0.0,,10.0,20.5,,1016.4,,2.0,Boston
2023-03-12 13:00:00,3.3,-3.3,62.0,0.0,,10.0,20.5,,1016.5,,2.0,Boston
2023-03-12 14:00:00,3.3,-3.3,62.0,0.0,,30.0,24.1,,1016.5,,2.0,Boston
2023-03-12 15:00:00,4.4,-2.2,62.0,0.0,,30.0,22.3,,1016.6,,2.0,Boston
2023-03-12 16:00:00,5.0,-1.7,62.0,0.0,,60.0,22.3,,1017.5,,3.0,Boston
2023-03-12 17:00:00,5.0,-1.7,62.0,0.0,,60.0,22.3,,1017.8,,3.0,Boston
2023-03-12 18:00:00,5.0,-1.0,65.0,0.0,,60.0,22.3,,1017.7,,3.0,Boston
2023-03-12 19:00:00,5.0,-1.0,65.0,0.0,,70.0,25.9,,1017.7,,3.0,Boston
2023-03-12 20:00:00,3.9,-1.7,67.0,0.0,,80.0,22.3,,1017.4,,3.0,Boston
2023-03-12 21:00:00,3.3,-1.1,73.0,0.0,,70.0,18.4,,1017.6,,3.0,Boston
2023-03-12 22:00:00,2.8,-1.7,72.0,0.0,,90.0,11.2,,1018.2,,3.0,Boston
2023-03-12 23:00:00,2.2,-1.1,79.0,0.0,,90.0,9.4,,1018.5,,3.0,Boston
2023-03-13 00:00:00,2.2,-1.1,79.0,0.0,,90.0,9.4,,1018.5,,3.0,Boston
2023-03-13 01:00:00,2.8,-1.7,72.0,0.0,,80.0,7.6,,1019.1,,3.0,Boston
2023-03-13 02:00:00,3.3,-0.5,76.0,0.0,,110.0,9.4,,1019.4,,4.0,Boston
2023-03-13 03:00:00,3.3,-0.5,76.0,0.0,,110.0,9.4,,1019.4,,4.0,Boston
2023-03-13 04:00:00,2.8,0.0,82.0,0.0,,170.0,7.6,,1019.0,,3.0,Boston
2023-03-13 05:00:00,2.8,0.0,82.0,0.0,,170.0,7.6,,1019.0,,4.0,Boston
2023-03-13 06:00:00,3.3,0.0,79.0,0.0,,0.0,0.0,,1017.9,,4.0,Boston
2023-03-13 07:00:00,3.3,0.0,79.0,0.0,,0.0,0.0,,1017.9,,4.0,Boston
2023-03-13 08:00:00,2.8,0.0,82.0,0.0,,0.0,0.0,,1017.6,,4.0,Boston
2023-03-13 09:00:00,2.8,0.0,82.0,0.0,,0.0,0.0,,1017.6,,4.0,Boston
2023-03-13 10:00:00,2.8,-0.7,78.0,0.0,,50.0,5.4,,1017.6,,4.0,Boston
2023-03-13 11:00:00,2.8,0.5,85.0,0.0,,40.0,7.6,,1017.6,,4.0,Boston
2023-03-13 12:00:00,3.9,0.6,79.0,0.0,,50.0,9.4,,1018.1,,4.0,Boston
2023-03-13 13:00:00,3.9,0.6,79.0,0.0,,60.0,14.8,,1018.1,,4.0,Boston
2023-03-13 14:00:00,3.9,0.6,79.0,0.0,,60.0,14.8,,1018.1,,4.0,Boston
2023-03-13 15:00:00,5.0,1.7,79.0,0.0,,60.0,16.6,,1017.4,,4.0,Boston
2023-03-13 16:00:00,5.6,2.2,79.0,0.0,,60.0,16.6,,1017.0,,4.0,Boston
2023-03-13 17:00:00,5.6,1.7,76.0,0.0,,60.0,16.6,,1016.3,,4.0,Boston
2023-03-13 18:00:00,5.6,1.7,76.0,0.0,,110.0,22.3,,1016.3,,4.0,Boston
2023-03-13 19:00:00,5.0,1.7,79.0,0.0,,100.0,16.6,,1015.5,,4.0,Boston
2023-03-13 20:00:00,5.0,2.2,82.0,0.0,,80.0,18.4,,1013.7,,4.0,Boston
2023-03-13 21:00:00,5.0,2.2,82.0,0.0,,70.0,16.6,,1013.3,,7.0,Boston
2023-03-13 22:00:00,5.0,2.2,82.0,0.0,,40.0,20.5,,1012.8,,7.0,Boston
2023-03-13 23:00:00,5.0,2.2,82.0,0.3,,40.0,20.5,,1012.8,,7.0,Boston
2023-03-14 00:00:00,5.0,1.7,79.0,0.3,,50.0,22.3,,1012.3,,7.0,Boston
2023-03-14 01:00:00,4.4,2.7,89.0,0.8,,60.0,18.4,,1011.4,,8.0,Boston
2023-03-14 02:00:00,4.4,3.4,93.0,1.8,,60.0,16.6,,1010.6,,8.0,Boston
2023-03-14 03:00:00,4.4,3.4,93.0,2.3,,70.0,18.4,,1009.3,,8.0,Boston
2023-03-14 04:00:00,5.0,3.3,89.0,2.0,,70.0,29.5,,1008.2,,9.0,Boston
2023-03-14 05:00:00,5.0,3.3,89.0,1.5,,70.0,29.5,,1008.2,,9.0,Boston
2023-03-14 06:00:00,4.4,4.0,97.0,3.3,,60.0,35.3,,1005.0,,9.0,Boston
2023-03-14 07:00:00,4.4,4.0,97.0,3.6,,60.0,44.6,,1005.0,,9.0,Boston
2023-03-14 08:00:00,5.0,4.0,93.0,3.3,,60.0,51.8,,1003.1,,9.0,Boston
2023-03-14 09:00:00,5.0,4.0,93.0,3.8,,60.0,42.5,,1001.8,,9.0,Boston
2023-03-14 10:00:00,4.4,4.0,97.0,3.3,,60.0,44.6,,1000.5,,9.0,Boston
2023-03-14 11:00:00,4.4,4.4,100.0,4.6,,50.0,46.4,,998.9,,9.0,Boston
2023-03-14 12:00:00,4.4,4.4,100.0,4.8,,50.0,31.7,,998.9,,9.0,Boston
2023-03-14 13:00:00,4.4,4.4,100.0,6.1,,50.0,31.7,,998.9,,9.0,Boston
2023-03-14 14:00:00,4.4,4.4,100.0,5.8,,40.0,37.1,,997.2,,9.0,Boston
2023-03-14 15:00:00,3.9,3.3,96.0,4.3,,40.0,44.6,,994.8,,9.0,Boston
2023-03-14 16:00:00,3.9,3.3,96.0,5.6,,30.0,37.1,,994.8,,9.0,Boston
2023-03-14 17:00:00,1.7,1.1,96.0,1.8,,30.0,40.7,,993.7,,9.0,Boston
2023-03-14 18:00:00,1.7,1.1,96.0,3.6,,30.0,51.8,,991.8,,13.0,Boston
2023-03-14 19:00:00,2.2,1.8,97.0,0.3,,30.0,57.6,,990.4,,13.0,Boston
2023-03-14 20:00:00,1.7,0.5,92.0,3.8,,40.0,55.4,,990.5,,13.0,Boston
2023-03-14 21:00:00,1.1,0.7,97.0,2.5,,360.0,25.9,,991.0,,16.0,Boston
2023-03-14 22:00:00,0.6,0.0,96.0,0.5,,340.0,24.1,,991.1,,16.0,Boston
2023-03-14 23:00:00,0.6,0.0,96.0,1.0,,340.0,24.1,,991.1,,15.0,Boston
2023-03-15 00:00:00,1.1,-0.1,92.0,0.8,,320.0,29.5,,991.1,,15.0,Boston
2023-03-15 01:00:00,1.1,-0.1,92.0,0.3,,300.0,27.7,,990.0,,15.0,Boston
2023-03-15 02:00:00,1.1,-0.1,92.0,1.0,,300.0,27.7,,989.4,,14.0,Boston
2023-03-15 03:00:00,1.1,-0.1,92.0,0.3,,300.0,31.7,,989.4,,14.0,Boston
2023-03-15 04:00:00,0.6,0.0,96.0,0.5,,310.0,37.1,,989.7,,14.0,Boston
2023-03-15 05:00:00,1.1,1.1,100.0,0.3,,310.0,33.5,,992.4,,14.0,Boston
2023-03-15 06:00:00,2.2,1.0,92.0,0.3,,320.0,31.7,,993.5,,12.0,Boston
2023-03-15 07:00:00,2.2,1.0,92.0,0.0,,330.0,33.5,,993.5,,12.0,Boston
2023-03-15 08:00:00,1.7,-1.0,82.0,0.0,,310.0,33.5,,995.7,,14.0,Boston
2023-03-15 09:00:00,1.7,-1.0,82.0,0.0,,320.0,24.1,,996.7,,14.0,Boston
2023-03-15 10:00:00,1.7,-1.0,82.0,0.0,,320.0,24.1,,996.7,,12.0,Boston
2023-03-15 11:00:00,1.7,-1.7,78.0,0.0,,320.0,31.7,,997.7,,4.0,Boston
2023-03-15 12:00:00,2.2,-2.7,70.0,0.0,,320.0,27.7,,999.9,,4.0,Boston
2023-03-15 13:00:00,2.2,-2.7,70.0,0.0,,320.0,35.3,,999.9,,4.0,Boston
2023-03-15 14:00:00,3.9,-2.7,62.0,0.0,,320.0,33.5,,1000.9,,3.0,Boston
2023-03-15 15:00:00,3.9,-2.7,62.0,0.0,,320.0,38.9,,1000.9,,3.0,Boston
2023-03-15 16:00:00,5.0,-2.8,57.0,0.0,,330.0,29.5,,1000.9,,3.0,Boston
2023-03-15 17:00:00,5.0,-3.3,55.0,0.0,,320.0,35.3,,1001.5,,3.0,Boston
2023-03-15 18:00:00,5.0,-3.3,55.0,0.0,,320.0,40.7,,1001.5,,3.0,Boston
2023-03-15 19:00:00,6.1,-3.8,49.0,0.0,,330.0,46.4,,1002.6,,3.0,Boston
2023-03-15 20:00:00,6.1,-3.8,49.0,0.0,,330.0,40.7,,1002.6,,3.0,Boston
2023-03-15 21:00:00,5.0,-4.3,51.0,0.0,,320.0,37.1,,1004.8,,3.0,Boston
2023-03-15 22:00:00,3.9,-4.3,55.0,0.0,,330.0,44.6,,1005.9,,3.0,Boston
2023-03-15 23:00:00,3.9,-4.3,55.0,0.0,,310.0,33.5,,1005.9,,3.0,Boston
2023-03-16 00:00:00,2.8,-4.0,61.0,0.0,,310.0,31.7,,1007.6,,3.0,Boston
2023-03-16 01:00:00,2.8,-4.4,59.0,0.0,,310.0,29.5,,1008.6,,2.0,Boston
2023-03-16 02:00:00,2.8,-4.0,61.0,0.0,,320.0,29.5,,1009.2,,2.0,Boston
2023-03-16 03:00:00,2.2,-3.9,64.0,0.0,,320.0,24.1,,1009.8,,2.0,Boston
2023-03-16 04:00:00,2.2,-5.0,59.0,0.0,,310.0,24.1,,1010.1,,4.0,Boston
2023-03-16 05:00:00,2.2,-5.0,59.0,0.0,,310.0,24.1,,1010.1,,2.0,Boston
2023-03-16 06:00:00,2.2,-5.7,56.0,0.0,,310.0,22.3,,1010.8,,2.0,Boston
2023-03-16 07:00:00,1.7,-6.1,56.0,0.0,,300.0,18.4,,1011.1,,1.0,Boston
2023-03-16 08:00:00,1.7,-7.1,52.0,0.0,,300.0,20.5,,1011.2,,1.0,Boston
2023-03-16 09:00:00,1.7,-7.1,52.0,0.0,,300.0,20.5,,1011.2,,2.0,Boston
2023-03-16 10:00:00,1.1,-7.2,54.0,0.0,,290.0,25.9,,1012.1,,2.0,Boston
2023-03-16 11:00:00,2.2,-9.4,42.0,0.0,,300.0,20.5,,1013.1,,2.0,Boston
2023-03-16 12:00:00,2.2,-9.4,42.0,0.0,,290.0,29.5,,1013.1,,2.0,Boston
2023-03-16 13:00:00,5.0,-10.8,31.0,0.0,,290.0,27.7,,1013.7,,2.0,Boston
2023-03-16 14:00:00,5.0,-10.8,31.0,0.0,,300.0,29.5,,1013.7,,3.0,Boston
2023-03-16 15:00:00,6.7,-10.6,28.0,0.0,,300.0,31.7,,1013.4,,3.0,Boston
2023-03-16 16:00:00,7.8,-9.6,28.0,0.0,,310.0,20.5,,1012.3,,3.0,Boston
2023-03-16 17:00:00,8.9,-7.3,31.0,0.0,,270.0,22.3,,1011.3,,3.0,Boston
2023-03-16 18:00:00,8.9,-7.3,31.0,0.0,,270.0,22.3,,1011.3,,3.0,Boston
2023-03-16 19:00:00,10.0,-4.4,36.0,0.0,,300.0,22.3,,1010.8,,3.0,Boston
2023-03-16 20:00:00,10.0,-4.4,36.0,0.0,,300.0,22.3,,1010.8,,3.0,Boston
2023-03-16 21:00:00,8.9,-3.3,42.0,0.0,,280.0,24.1,,1010.7,,4.0,Boston
2023-03-16 22:00:00,8.9,-3.3,42.0,0.0,,280.0,24.1,,1010.7,,3.0,Boston
2023-03-16 23:00:00,8.3,-2.7,46.0,0.0,,290.0,18.4,,1011.8,,3.0,Boston
2023-03-17 00:00:00,8.3,-2.7,46.0,0.0,,290.0,18.4,,1011.8,,3.0,Boston
2023-03-17 01:00:00,7.2,-2.8,49.0,0.0,,310.0,13.0,,1012.7,,3.0,Boston
2023-03-17 02:00:00,7.2,-2.8,49.0,0.0,,310.0,13.0,,1012.7,,3.0,Boston
2023-03-17 03:00:00,6.7,-2.7,51.0,0.0,,350.0,13.0,,1012.9,,2.0,Boston
2023-03-17 04:00:00,6.7,-2.7,51.0,0.0,,350.0,13.0,,1012.9,,3.0,Boston
2023-03-17 05:00:00,5.6,-2.3,57.0,0.0,,0.0,0.0,,1012.8,,2.0,Boston
2023-03-17 06:00:00,5.6,-2.3,57.0,0.0,,0.0,0.0,,1012.8,,2.0,Boston
2023-03-17 07:00:00,5.0,-1.0,65.0,0.0,,70.0,5.4,,1012.5,,3.0,Boston
2023-03-17 08:00:00,5.0,-1.0,65.0,0.0,,70.0,5.4,,1012.5,,3.0,Boston
2023-03-17 09:00:00,3.9,0.1,76.0,0.0,,170.0,5.4,,1012.1,,3.0,Boston
2023-03-17 10:00:00,3.9,1.1,82.0,0.0,,170.0,7.6,,1012.3,,3.0,Boston
2023-03-17 11:00:00,3.9,0.6,79.0,0.0,,160.0,9.4,,1012.0,,4.0,Boston
2023-03-17 12:00:00,4.4,-0.6,70.0,0.0,,140.0,13.0,,1011.6,,4.0,Boston
2023-03-17 13:00:00,4.4,-0.6,70.0,0.0,,140.0,13.0,,1011.6,,4.0,Boston
2023-03-17 14:00:00,6.7,0.6,65.0,0.0,,100.0,11.2,,1010.4,,4.0,Boston
2023-03-17 15:00:00,7.8,1.6,65.0,0.0,,110.0,14.8,,1009.4,,4.0,Boston
2023-03-17 16:00:00,10.0,2.1,58.0,0.0,,160.0,20.5,,1008.3,,4.0,Boston
2023-03-17 17:00:00,10.6,1.1,52.0,0.0,,150.0,18.4,,1006.3,,4.0,Boston
2023-03-17 18:00:00,10.6,1.1,52.0,0.0,,150.0,18.4,,1006.3,,4.0,Boston
2023-03-17 19:00:00,11.1,4.3,63.0,0.0,,170.0,20.5,,1003.9,,4.0,Boston
2023-03-17 20:00:00,11.1,5.0,66.0,0.0,,170.0,20.5,,1002.3,,4.0,Boston
2023-03-17 21:00:00,10.6,4.9,68.0,0.0,,170.0,20.5,,1002.2,,4.0,Boston
2023-03-17 22:00:00,10.6,4.9,68.0,0.0,,190.0,22.3,,1002.2,,4.0,Boston
2023-03-17 23:00:00,10.0,5.0,71.0,0.0,,210.0,16.6,,1001.4,,4.0,Boston
2023-03-18 00:00:00,10.0,5.0,71.0,0.0,,210.0,16.6,,1001.4,,4.0,Boston
2023-03-18 01:00:00,9.4,4.0,69.0,0.0,,220.0,16.6,,1001.3,,4.0,Boston
2023-03-18 02:00:00,9.4,3.4,66.0,0.0,,230.0,13.0,,1001.1,,4.0,Boston
2023-03-18 03:00:00,9.4,3.4,66.0,0.0,,230.0,13.0,,1001.1,,4.0,Boston
2023-03-18 04:00:00,8.9,3.9,71.0,0.0,,220.0,13.0,,1001.5,,4.0,Boston
2023-03-18 05:00:00,8.3,3.9,74.0,0.0,,200.0,13.0,,1001.4,,4.0,Boston
2023-03-18 06:00:00,8.3,3.9,74.0,0.0,,210.0,7.6,,1001.4,,4.0,Boston
2023-03-18 07:00:00,7.8,4.4,79.0,0.0,,0.0,0.0,,1001.5,,4.0,Boston
2023-03-18 08:00:00,7.8,4.4,79.0,0.0,,0.0,0.0,,1001.5,,4.0,Boston
2023-03-18 09:00:00,8.9,3.9,71.0,0.0,,300.0,14.8,,1001.3,,4.0,Boston
2023-03-18 10:00:00,8.3,3.3,71.0,0.0,,300.0,18.4,,1002.6,,3.0,Boston
2023-03-18 11:00:00,8.3,2.1,65.0,0.0,,310.0,20.5,,1003.3,,3.0,Boston
2023-03-18 12:00:00,7.8,0.5,60.0,0.0,,310.0,20.5,,1004.1,,3.0,Boston
2023-03-18 13:00:00,7.8,0.5,60.0,0.0,,300.0,27.7,,1004.1,,3.0,Boston
2023-03-18 14:00:00,7.2,-1.0,56.0,0.0,,300.0,20.5,,1004.0,,3.0,Boston
2023-03-18 15:00:00,7.8,-1.7,51.0,0.0,,300.0,16.6,,1003.8,,3.0,Boston
2023-03-18 16:00:00,9.4,-1.1,48.0,0.0,,290.0,14.8,,1003.6,,3.0,Boston
2023-03-18 17:00:00,9.4,-2.2,44.0,0.0,,300.0,13.0,,1003.4,,3.0,Boston
2023-03-18 18:00:00,9.4,-2.2,44.0,0.0,,300.0,13.0,,1003.4,,3.0,Boston
2023-03-18 19:00:00,11.1,-2.7,38.0,0.0,,220.0,11.2,,1002.1,,3.0,Boston
2023-03-18 20:00:00,11.7,-3.3,35.0,0.0,,270.0,13.0,,1001.8,,3.0,Boston
2023-03-18 21:00:00,10.6,-5.0,33.0,0.0,,270.0,14.8,,1001.9,,3.0,Boston
2023-03-18 22:00:00,9.4,-6.1,33.0,0.0,,280.0,16.6,,1003.3,,3.0,Boston
2023-03-18 23:00:00,9.4,-6.1,33.0,0.0,,280.0,16.6,,1003.3,,2.0,Boston
2023-03-19 00:00:00,6.7,-7.3,36.0,0.0,,280.0,31.7,,1005.3,,2.0,Boston
2023-03-19 01:00:00,5.6,-8.3,36.0,0.0,,290.0,16.6,,1005.4,,2.0,Boston
2023-03-19 02:00:00,5.0,-8.2,38.0,0.0,,300.0,11.2,,1005.6,,2.0,Boston
2023-03-19 03:00:00,5.0,-8.2,38.0,0.0,,300.0,11.2,,1005.6,,2.0,Boston
2023-03-19 04:00:00,4.4,-8.4,39.0,0.0,,280.0,14.8,,1006.6,,2.0,Boston
2023-03-19 05:00:00,4.4,-7.1,43.0,0.0,,270.0,16.6,,1006.8,,2.0,Boston
2023-03-19 06:00:00,2.2,-6.2,54.0,0.0,,220.0,13.0,,1007.0,,2.0,Boston
2023-03-19 07:00:00,2.2,-6.2,54.0,0.0,,240.0,18.4,,1006.9,,2.0,Boston
2023-03-19 08:00:00,2.2,-6.2,54.0,0.0,,240.0,18.4,,1006.9,,2.0,Boston
2023-03-19 09:00:00,0.6,-5.7,58.0,0.0,,280.0,24.1,,1009.0,,2.0,Boston
2023-03-19 10:00:00,-0.6,-11.1,45.0,0.0,,270.0,33.5,,1009.9,,3.0,Boston
2023-03-19 11:00:00,-0.6,-11.1,45.0,0.0,,280.0,29.5,,1011.1,,2.0,Boston
2023-03-19 12:00:00,-0.6,-16.1,30.0,0.0,,280.0,29.5,,1011.1,,2.0,Boston
2023-03-19 13:00:00,0.0,-15.1,31.0,0.0,,300.0,31.7,,1011.2,,2.0,Boston
2023-03-19 14:00:00,1.1,-13.4,33.0,0.0,,270.0,25.9,,1010.9,,2.0,Boston
2023-03-19 15:00:00,2.2,-12.8,32.0,0.0,,270.0,25.9,,1011.0,,2.0,Boston
2023-03-19 16:00:00,2.2,-13.2,31.0,0.0,,270.0,25.9,,1011.0,,2.0,Boston
2023-03-19 17:00:00,3.3,-12.7,30.0,0.0,,270.0,38.9,,1010.8,,2.0,Boston
2023-03-19 18:00:00,3.3,-12.7,30.0,0.0,,280.0,44.6,,1010.8,,2.0,Boston
2023-03-19 19:00:00,2.8,-13.1,30.0,0.0,,270.0,31.7,,1011.3,,2.0,Boston
2023-03-19 20:00:00,2.8,-13.9,28.0,0.0,,270.0,40.7,,1011.7,,2.0,Boston
2023-03-19 21:00:00,2.2,-12.8,32.0,0.0,,280.0,42.5,,1012.3,,2.0,Boston
2023-03-19 22:00:00,2.2,-12.8,32.0,0.0,,290.0,44.6,,1012.3,,2.0,Boston
2023-03-19 23:00:00,1.1,-12.7,35.0,0.0,,280.0,31.7,,1015.0,,2.0,Boston
2023-03-20 00:00:00,1.1,-12.7,35.0,0.0,,280.0,31.7,,1015.0,,2.0,Boston
2023-03-20 01:00:00,-0.6,-12.2,41.0,0.0,,290.0,22.3,,1017.7,,2.0,Boston
2023-03-20 02:00:00,-0.6,-11.7,43.0,0.0,,280.0,18.4,,1018.7,,2.0,Boston
2023-03-20 03:00:00,-0.6,-11.7,43.0,0.0,,280.0,18.4,,1018.7,,2.0,Boston
2023-03-20 04:00:00,-0.6,-9.5,51.0,0.0,,260.0,18.4,,1020.1,,2.0,Boston
2023-03-20 05:00:00,-0.6,-9.5,51.0,0.0,,260.0,14.8,,1020.7,,1.0,Boston
2023-03-20 06:00:00,-1.1,-9.0,55.0,0.0,,240.0,14.8,,1021.1,,1.0,Boston
2023-03-20 07:00:00,-1.1,-9.0,55.0,0.0,,240.0,14.8,,1021.1,,1.0,Boston
2023-03-20 08:00:00,-1.1,-9.5,53.0,0.0,,230.0,16.6,,1021.7,,1.0,Boston
2023-03-20 09:00:00,-1.7,-9.3,56.0,0.0,,230.0,16.6,,1022.5,,1.0,Boston
2023-03-20 10:00:00,-1.7,-9.3,56.0,0.0,,230.0,20.5,,1023.2,,2.0,Boston
2023-03-20 11:00:00,-0.6,-9.5,51.0,0.0,,230.0,20.5,,1023.3,,2.0,Boston
2023-03-20 12:00:00,1.1,-9.0,47.0,0.0,,240.0,13.0,,1023.7,,2.0,Boston
2023-03-20 13:00:00,1.1,-9.0,47.0,0.0,,240.0,13.0,,1023.7,,2.0,Boston
2023-03-20 14:00:00,4.4,-8.4,39.0,0.0,,230.0,25.9,,1023.7,,2.0,Boston
2023-03-20 15:00:00,6.1,-7.9,36.0,0.0,,230.0,25.9,,1022.8,,2.0,Boston
2023-03-20 16:00:00,7.8,-8.7,30.0,0.0,,210.0,27.7,,1022.2,,2.0,Boston
2023-03-20 17:00:00,7.8,-8.7,30.0,0.0,,230.0,29.5,,1022.2,,2.0,Boston
2023-03-20 18:00:00,10.0,-11.4,21.0,0.0,,240.0,22.3,,1020.6,,2.0,Boston
2023-03-20 19:00:00,11.1,-10.4,21.0,0.0,,230.0,24.1,,1020.2,,2.0,Boston
2023-03-20 20:00:00,11.1,-12.4,18.0,0.0,,240.0,25.9,,1020.0,,2.0,Boston
2023-03-20 21:00:00,11.1,-12.4,18.0,0.0,,240.0,25.9,,1020.0,,2.0,Boston
2023-03-20 22:00:00,10.6,-12.1,19.0,0.0,,240.0,29.5,,1019.9,,2.0,Boston
2023-03-20 23:00:00,10.0,-12.0,20.0,0.0,,240.0,20.5,,1020.7,,2.0,Boston
2023-03-21 00:00:00,8.3,-10.6,25.0,0.0,,220.0,18.4,,1021.5,,2.0,Boston
2023-03-21 01:00:00,5.6,-8.3,36.0,0.0,,220.0,22.3,,1022.9,,2.0,Boston
2023-03-21 02:00:00,5.0,-6.6,43.0,0.0,,230.0,24.1,,1023.0,,2.0,Boston
2023-03-21 03:00:00,4.4,-5.7,48.0,0.0,,220.0,16.6,,1023.2,,2.0,Boston
2023-03-21 04:00:00,3.9,-5.1,52.0,0.0,,220.0,16.6,,1023.6,,2.0,Boston
2023-03-21 05:00:00,3.9,-5.1,52.0,0.0,,220.0,16.6,,1023.6,,1.0,Boston
2023-03-21 06:00:00,2.2,-4.3,62.0,0.0,,220.0,18.4,,1024.5,,1.0,Boston
2023-03-21 07:00:00,2.2,-4.3,62.0,0.0,,240.0,13.0,,1024.5,,1.0,Boston
2023-03-21 08:00:00,1.7,-4.0,66.0,0.0,,220.0,16.6,,1025.0,,1.0,Boston
2023-03-21 09:00:00,1.7,-4.0,66.0,0.0,,230.0,11.2,,1025.4,,1.0,Boston
2023-03-21 10:00:00,1.7,-4.0,66.0,0.0,,230.0,11.2,,1025.4,,1.0,Boston
2023-03-21 11:00:00,5.0,-5.1,48.0,0.0,,270.0,7.6,,1026.0,,2.0,Boston
2023-03-21 12:00:00,6.7,-5.6,41.0,0.0,,270.0,11.2,,1026.0,,2.0,Boston
2023-03-21 13:00:00,8.9,-5.8,35.0,0.0,,270.0,13.0,,1026.0,,2.0,Boston
2023-03-21 14:00:00,10.6,-7.2,28.0,0.0,,270.0,14.8,,1026.3,,2.0,Boston
2023-03-21 15:00:00,10.6,-7.2,28.0,0.0,,270.0,14.8,,1026.3,,2.0,Boston
2023-03-21 16:00:00,13.3,-8.0,22.0,0.0,,260.0,25.9,,1025.4,,2.0,Boston
2023-03-21 17:00:00,13.9,-5.8,25.0,0.0,,260.0,18.4,,1024.9,,2.0,Boston
2023-03-21 18:00:00,13.9,-5.8,25.0,0.0,,260.0,18.4,,1024.4,,2.0,Boston
2023-03-21 19:00:00,13.9,-5.8,25.0,0.0,,290.0,27.7,,1024.4,,2.0,Boston
2023-03-21 20:00:00,13.9,-5.8,25.0,0.0,,270.0,25.9,,1024.1,,2.0,Boston
2023-03-21 21:00:00,13.9,-5.8,25.0,0.0,,270.0,25.9,,1024.3,,2.0,Boston
2023-03-21 22:00:00,13.3,-5.8,26.0,0.0,,290.0,18.4,,1025.0,,2.0,Boston
2023-03-21 23:00:00,12.8,-4.8,29.0,0.0,,280.0,16.6,,1025.7,,2.0,Boston
2023-03-22 00:00:00,12.8,-4.8,29.0,0.0,,280.0,16.6,,1025.7,,2.0,Boston
2023-03-22 01:00:00,11.7,-4.9,31.0,0.0,,300.0,7.6,,1027.0,,2.0,Boston
2023-03-22 02:00:00,8.3,-1.8,49.0,0.0,,210.0,9.4,,1027.5,,2.0,Boston
2023-03-22 03:00:00,10.6,-4.2,35.0,0.0,,260.0,11.2,,1027.5,,2.0,Boston
2023-03-22 04:00:00,10.6,-4.2,35.0,0.0,,280.0,9.4,,1027.6,,3.0,Boston
2023-03-22 05:00:00,10.6,-4.2,35.0,0.0,,280.0,9.4,,1027.6,,3.0,Boston
2023-03-22 06:00:00,7.8,-4.0,43.0,0.0,,360.0,14.8,,1028.5,,3.0,Boston
2023-03-22 07:00:00,5.6,0.6,70.0,0.0,,30.0,16.6,,1028.9,,3.0,Boston
2023-03-22 08:00:00,5.0,1.1,76.0,0.0,,50.0,18.4,,1029.5,,3.0,Boston
2023-03-22 09:00:00,4.4,1.1,79.0,0.0,,60.0,13.0,,1030.1,,3.0,Boston
2023-03-22 10:00:00,4.4,1.1,79.0,0.0,,60.0,13.0,,1030.1,,4.0,Boston
2023-03-22 11:00:00,5.0,1.1,76.0,0.0,,60.0,13.0,,1030.9,,4.0,Boston
2023-03-22 12:00:00,6.1,1.6,73.0,0.0,,70.0,16.6,,1031.0,,4.0,Boston
2023-03-22 13:00:00,6.7,0.6,65.0,0.0,,70.0,18.4,,1031.0,,3.0,Boston
2023-03-22 14:00:00,6.7,0.6,65.0,0.0,,70.0,18.4,,1031.0,,3.0,Boston
2023-03-22 15:00:00,7.2,2.9,74.0,0.0,,70.0,18.4,,1030.3,,3.0,Boston
2023-03-22 16:00:00,7.8,3.8,76.0,0.0,,70.0,22.3,,1029.6,,3.0,Boston
2023-03-22 17:00:00,7.8,3.3,73.0,0.0,,70.0,27.7,,1028.5,,3.0,Boston
2023-03-22 18:00:00,7.8,3.3,73.0,0.0,,70.0,27.7,,1028.5,,3.0,Boston
2023-03-22 19:00:00,7.8,3.3,73.0,0.0,,70.0,25.9,,1027.3,,3.0,Boston
2023-03-22 20:00:00,7.2,4.0,80.0,0.0,,80.0,24.1,,1026.0,,3.0,Boston
2023-03-22 21:00:00,6.7,3.8,82.0,0.0,,90.0,25.9,,1025.4,,3.0,Boston
2023-03-22 22:00:00,6.1,3.9,86.0,0.0,,70.0,13.0,,1025.0,,3.0,Boston
2023-03-22 23:00:00,8.9,3.9,86.0,0.0,,190.0,14.8,,1024.4,,3.0,Boston
2023-03-23 00:00:00,8.9,1.1,58.0,0.0,,190.0,14.8,,1024.4,,4.0,Boston
2023-03-23 01:00:00,8.9,-0.7,51.0,0.0,,190.0,11.2,,1024.0,,4.0,Boston
2023-03-23 02:00:00,8.9,2.2,63.0,0.0,,180.0,11.2,,1023.4,,4.0,Boston
2023-03-23 03:00:00,8.3,3.3,71.0,0.0,,190.0,11.2,,1023.4,,7.0,Boston
2023-03-23 04:00:00,8.9,3.9,71.0,0.0,,190.0,13.0,,1022.7,,4.0,Boston
2023-03-23 05:00:00,9.4,4.4,71.0,0.0,,210.0,16.6,,1022.0,,4.0,Boston
